City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,vila franca do campo,37.7167,-25.4333,75.61,67,31,10.22,PT,1661714079
368,sao filipe,14.8961,-24.4956,77.83,78,57,13.29,CV,1661714081
369,pringsewu,-5.3582,104.9744,72.19,98,99,2.82,ID,1661714083
370,otukpo,7.1913,8.1329,72.5,94,100,2.3,NG,1661714086
371,niquero,20.0431,-77.5828,87.78,62,100,7.23,CU,1661714088
372,padang,-0.9492,100.3543,75.92,92,100,1.66,ID,1661714090
373,darhan,49.4867,105.9228,51.84,83,100,5.39,MN,1661714093
374,tuktoyaktuk,69.4541,-133.0374,44.6,87,75,5.75,CA,1661714095
375,mitsamiouli,-11.3847,43.2844,75.63,65,1,5.84,KM,1661714097
376,venezuela,8.0,-66.0,88.99,54,100,7.43,VE,1661714100
377,general pico,-35.6566,-63.7568,59.56,17,0,5.57,AR,1661713873
378,pombas,17.1503,-25.0201,78.58,76,63,14.36,CV,1661714107
379,dehui,44.5333,125.7,58.23,86,100,11.23,CN,1661714109
380,arlit,18.7369,7.3853,82.18,50,100,2.82,NE,1661714111
381,poum,-20.2333,164.0167,73.26,79,77,11.03,NC,1661714114
382,opuwo,-18.0607,13.84,71.2,24,0,5.06,NA,1661714116
383,tuatapere,-46.1333,167.6833,39.07,92,5,4.09,NZ,1661714119
384,lianran,24.9227,102.485,64.94,95,100,2.91,CN,1661714121
385,sukumo,32.9333,132.7333,73.53,89,98,4.97,JP,1661714123
386,grindavik,63.8424,-22.4338,53.55,87,75,16.11,IS,1661714126
387,boueni,-12.9025,45.0761,75.18,69,0,5.75,YT,1661714128
388,pasni,25.2631,63.471,79.61,83,0,12.95,PK,1661714131
389,dargaville,-35.9333,173.8833,47.05,91,17,5.73,NZ,1661714133
390,marabba,12.35,32.1833,77.77,70,99,7.2,SD,1661714135
391,walvis bay,-22.9575,14.5053,56.35,76,0,3.44,NA,1661714138
392,benguela,-12.5763,13.4055,68.41,84,58,5.77,AO,1661714140
393,salalah,17.0151,54.0924,78.89,89,75,4.61,OM,1661714142
394,chulym,55.0997,80.9572,52.0,76,27,8.41,RU,1661714145
395,andreapol,56.6513,32.2664,72.23,38,100,2.48,RU,1661714147
396,eirunepe,-6.6603,-69.8736,94.21,38,99,1.57,BR,1661713853
397,havelock,34.8791,-76.9013,86.99,77,100,1.99,US,1661714151
398,sobolevo,54.4299,31.8996,66.87,61,100,5.48,RU,1661714154
399,kavieng,-2.5744,150.7967,81.64,79,65,16.64,PG,1661713933
400,mansa,29.9833,75.3833,84.94,55,68,3.06,IN,1661714158
401,toamasina,-18.1667,49.3833,66.87,85,41,5.37,MG,1661714160
402,burley,42.5357,-113.7928,71.56,28,0,13.8,US,1661713937
403,bubaque,11.2833,-15.8333,81.39,82,100,13.29,GW,1661714165
404,lipin bor,60.2622,37.9763,67.64,59,100,5.17,RU,1661714167
405,asti,44.8979,8.2068,78.76,70,38,5.26,IT,1661714170
406,vucje,42.8653,21.9114,76.17,47,98,0.78,RS,1661714172
407,watsa,3.0372,29.5355,64.0,97,100,0.4,CD,1661714174
408,krasnoselkup,65.7,82.4667,38.52,75,100,14.52,RU,1661714177
409,tocopilla,-22.092,-70.1979,65.48,67,100,7.63,CL,1661713914
410,nurlat,54.4277,50.8051,69.42,45,78,5.57,RU,1661714181
411,yabrud,33.9674,36.6574,77.47,28,1,3.8,SY,1661714184
412,kiruna,67.8557,20.2251,47.32,76,20,5.75,SE,1661714186
413,santiago,-33.4569,-70.6483,83.64,18,0,3.44,CL,1661714092
414,mercedes,-34.6515,-59.4307,57.94,31,0,9.04,AR,1661714192
415,sao jose da coroa grande,-8.8978,-35.1478,76.35,79,39,11.27,BR,1661714199
416,sur,22.5667,59.5289,84.15,62,14,11.79,OM,1661714201
417,pisco,-13.7,-76.2167,62.02,94,100,8.05,PE,1661714204
418,barybino,55.2677,37.8933,76.91,41,100,11.18,RU,1661714206
419,lucapa,-8.4192,20.7447,74.07,49,59,2.71,AO,1661714208
420,nouadhibou,20.931,-17.0347,75.18,69,6,20.71,MR,1661714210
421,lerwick,60.1545,-1.1494,53.6,72,0,10.09,GB,1661714213
422,bulawayo,-20.15,28.5833,67.06,27,0,12.06,ZW,1661714215
423,kachiry,53.0675,76.1036,56.55,54,0,4.23,KZ,1661714218
424,inyonga,-6.7167,32.0667,73.74,38,56,3.74,TZ,1661714222
425,tabou,4.423,-7.3528,75.85,87,91,9.4,CI,1661714225
426,palanga,55.9175,21.0686,66.22,77,0,1.14,LT,1661714227
427,kolda,12.8833,-14.95,79.79,88,100,0.89,SN,1661714229
428,bud,39.447,-86.1758,93.2,63,80,9.8,US,1661714232
429,katherine,-14.4667,132.2667,75.52,60,0,5.75,AU,1661714235
430,bandarbeyla,9.4942,50.8122,75.34,85,36,25.48,SO,1661714237
431,halvad,23.0167,71.1833,80.56,70,100,10.96,IN,1661714239
432,conde,-7.2597,-34.9075,80.06,74,20,16.11,BR,1661714242
433,mwinilunga,-11.7358,24.4293,69.19,27,6,5.48,ZM,1661714244
434,brainerd,46.358,-94.2008,75.45,78,100,9.22,US,1661714170
435,zinder,13.8072,8.9881,79.36,67,92,11.56,NE,1661714249
436,constantine,36.365,6.6147,81.81,54,20,11.5,DZ,1661714251
437,paita,-5.0892,-81.1144,68.99,70,4,17.11,PE,1661714253
438,les cayes,18.2,-73.75,86.9,62,100,13.33,HT,1661714255
439,palmerston north,-40.35,175.6167,43.75,89,76,1.99,NZ,1661714258
440,sortavala,61.7053,30.6918,61.36,97,18,7.63,RU,1661714260
441,prudy,57.5738,46.2718,67.24,53,46,4.97,RU,1661714262
442,okhtyrka,50.3104,34.8988,68.77,79,70,5.37,UA,1661714267
443,siniscola,40.5719,9.6922,80.15,76,0,0.36,IT,1661714237
444,buraydah,26.326,43.975,95.45,10,5,10.38,SA,1661714271
445,san andres,12.5847,-81.7006,86.02,62,20,4.61,CO,1661714274
446,tabas,33.5959,56.9244,79.77,9,0,6.73,IR,1661714276
447,denpasar,-8.65,115.2167,78.46,88,40,9.22,ID,1661714241
448,leshukonskoye,64.8989,45.7622,59.34,84,38,4.05,RU,1661714280
449,mizque,-17.941,-65.3402,71.04,39,100,14.41,BO,1661714283
450,dakar,14.6937,-17.4441,85.08,79,20,9.22,SN,1661714173
451,manokwari,-0.8667,134.0833,77.81,79,100,5.41,ID,1661714287
452,konstantinovka,49.6167,127.9833,58.68,75,100,6.44,RU,1661714290
453,atotonilco el alto,20.55,-102.5167,81.91,44,63,4.45,MX,1661714292
454,devon,50.75,-3.75,65.41,77,75,3.83,GB,1661714225
455,enshi,30.3,109.4833,74.88,97,100,0.16,CN,1661714296
456,chikola,43.1906,43.9209,72.45,46,0,5.75,RU,1661714299
457,san cristobal,7.7669,-72.225,86.18,51,86,8.61,VE,1661714301
458,innisfail,-17.5333,146.0333,70.88,93,83,11.54,AU,1661714214
459,biloela,-24.4167,150.5,54.91,93,0,6.69,AU,1661714308
460,khasan,42.4308,130.6434,64.87,76,100,4.5,RU,1661714310
461,pafos,34.7667,32.4167,80.38,69,0,6.91,CY,1661714313
462,farah,32.5,62.5,77.92,10,0,3.38,AF,1661714315
463,soe,-9.8607,124.284,62.56,94,44,4.74,ID,1661714317
464,mount isa,-20.7333,139.5,69.57,78,40,4.61,AU,1661714320
465,port augusta,-32.5,137.7667,52.97,65,77,9.22,AU,1661714322
466,nanortalik,60.1432,-45.2371,40.41,94,100,4.5,GL,1661714324
467,kaya,13.0917,-1.0844,75.92,82,34,6.04,BF,1661714327
468,paamiut,61.994,-49.6678,43.47,59,100,4.85,GL,1661714329
469,kisumu,-0.1022,34.7617,67.71,85,100,6.62,KE,1661714331
470,constitucion,-35.3333,-72.4167,62.74,50,0,9.19,CL,1661714092
471,haines junction,60.7522,-137.5108,57.15,62,99,2.3,CA,1661714336
472,george town,5.4112,100.3354,78.73,92,40,3.44,MY,1661714187
473,maumere,-8.6199,122.2111,75.99,81,85,5.12,ID,1661714340
474,saint-joseph,-21.3667,55.6167,70.21,83,17,7.05,RE,1661714343
475,xiaoweizhai,26.1903,107.5125,72.32,97,100,5.66,CN,1661714345
476,los llanos de aridane,28.6585,-17.9182,71.35,85,75,5.75,ES,1661714347
477,sivaki,52.6333,126.75,51.82,89,49,5.7,RU,1661714350
478,coroico,-16.1889,-67.7271,69.21,57,98,3.69,BO,1661714352
479,acarau,-2.8856,-40.12,84.76,58,71,19.86,BR,1661714355
480,byron bay,-28.65,153.6167,54.95,84,96,6.78,AU,1661714065
481,dickinson,29.4608,-95.0513,94.08,69,40,12.66,US,1661714126
482,ampanihy,-24.7,44.75,64.99,65,0,5.68,MG,1661714361
483,bourail,-21.5667,165.4833,67.93,89,100,6.55,NC,1661714364
484,fare,-16.7,-151.0167,77.02,74,5,9.46,PF,1661714366
485,bogorodskoye,56.55,37.8833,70.36,40,100,6.33,RU,1661714368
486,tianpeng,30.9866,103.9393,66.67,97,100,3.47,CN,1661714371
487,seddon,-37.8068,144.8916,60.39,72,0,16.11,AU,1661714373
488,idah,7.1065,6.7342,74.25,93,100,2.98,NG,1661714376
489,sokoni,-6.4333,39.55,75.18,75,0,15.55,TZ,1661714378
490,yumen,40.2833,97.2,67.26,37,98,2.91,CN,1661714380
491,saint-georges,12.0564,-61.7485,82.78,76,28,8.03,GD,1661714383
492,sechura,-5.5569,-80.8222,75.92,53,13,15.19,PE,1661714385
493,trelew,-43.249,-65.3051,63.07,18,0,12.53,AR,1661714270
494,aswan,24.0934,32.907,98.74,16,4,6.02,EG,1661714391
495,ko samui,9.5357,99.9357,82.96,75,94,6.06,TH,1661714300
496,port hedland,-20.3167,118.5667,57.25,77,0,8.05,AU,1661714396
497,teya,60.3778,92.6267,42.13,95,100,5.97,RU,1661714398
498,thabazimbi,-24.5917,27.4116,68.22,24,0,6.6,ZA,1661714400
499,berbera,10.4396,45.0143,89.11,54,40,4.85,SO,1661714403
500,biltine,14.5333,20.9167,81.75,56,53,5.08,TD,1661714405
501,omboue,-1.5746,9.2618,74.7,77,88,7.4,GA,1661714408
502,la libertad,-2.2333,-80.9,73.06,78,100,8.05,EC,1661714314
503,lieksa,63.3167,30.0167,55.6,89,96,5.97,FI,1661714412
504,nemuro,43.3236,145.575,62.08,92,12,5.48,JP,1661714415
505,glodeni,47.7708,27.5144,76.77,30,17,2.84,MD,1661714417
506,antofagasta,-23.65,-70.4,58.28,62,100,5.99,CL,1661714396
507,taybad,34.74,60.7756,74.53,16,0,20.2,IR,1661714422
508,tornio,65.8481,24.1466,48.22,66,3,9.33,FI,1661714424
509,biggar,55.6167,-3.5167,62.29,87,99,4.47,GB,1661714426
510,ola,59.5833,151.2833,52.14,84,100,8.57,RU,1661714430
511,solana beach,32.9912,-117.2711,90.23,71,0,11.99,US,1661714432
512,cotonou,6.3654,2.4183,76.98,83,40,8.05,BJ,1661714290
513,mananara,-16.1667,49.7667,68.68,88,88,5.77,MG,1661714439
514,kandalaksha,67.162,32.4123,50.09,66,4,3.56,RU,1661714441
515,neuquen,-38.9516,-68.0591,64.29,12,0,8.05,AR,1661714149
516,inhambane,-23.865,35.3833,71.58,88,20,6.91,MZ,1661714445
517,georgiyevka,43.0369,74.7114,60.84,55,20,4.47,KZ,1661714448
518,mtwango,-9.0167,34.8,54.79,74,9,9.89,TZ,1661714450
519,riyadh,24.6877,46.7219,93.34,9,3,8.34,SA,1661714361
520,rameshki,57.3439,36.0453,68.49,42,97,2.62,RU,1661714455
521,batangafo,7.3008,18.2833,67.95,98,100,3.6,CF,1661714457
522,christchurch,-43.5333,172.6333,45.91,91,100,4.61,NZ,1661714385
523,ericeira,38.9627,-9.4156,72.36,81,13,8.34,PT,1661714466
524,coahuayana,18.7333,-103.6833,89.55,58,93,7.9,MX,1661714458
525,buenos aires,-34.6132,-58.3772,57.0,39,0,4.61,AR,1661714246
526,povenets,62.8487,34.8262,61.54,95,85,4.94,RU,1661714472
527,oblivskaya,48.5362,42.5014,86.05,23,85,17.76,RU,1661714475
528,bulgan,48.8125,103.5347,46.92,94,66,2.73,MN,1661714477
529,nelson bay,-32.7167,152.15,59.0,94,20,7.0,AU,1661714480
530,diego de almagro,-26.3667,-70.05,78.82,16,0,11.14,CL,1661714482
531,mon,26.75,95.1,70.66,97,100,2.51,IN,1661714484
532,camacha,33.0833,-16.3333,69.22,68,20,9.22,PT,1661714487
533,ordu,40.9086,37.6845,66.7,91,98,3.94,TR,1661714489
534,san quintin,30.4833,-115.95,73.8,70,10,12.8,MX,1661714468
535,batagay-alyta,67.8006,130.4114,39.0,92,39,3.69,RU,1661714494
536,chumikan,54.7183,135.315,47.03,89,12,6.93,RU,1661714496
537,warrnambool,-38.3833,142.4833,55.78,69,100,17.22,AU,1661714499
538,guerrero negro,27.9769,-114.0611,76.82,63,15,14.58,MX,1661714274
539,qasigiannguit,68.8193,-51.1922,46.65,61,0,7.72,GL,1661714503
540,petukhovo,55.0692,67.9019,56.44,55,55,7.29,RU,1661714506
541,kruisfontein,-34.0033,24.7314,54.88,66,100,12.71,ZA,1661714508
542,ust-nera,64.5667,143.2,43.68,87,36,1.63,RU,1661714510
543,maragogi,-9.0122,-35.2225,75.69,82,29,11.18,BR,1661714513
544,puerto madryn,-42.7692,-65.0385,60.19,26,0,12.77,AR,1661714506
545,waingapu,-9.6567,120.2641,74.88,85,99,6.42,ID,1661714517
546,shenjiamen,29.9576,122.298,78.58,84,11,7.85,CN,1661714520
547,hai duong,20.9333,106.3167,84.2,91,23,3.96,VN,1661714522
548,san jeronimo,-11.9472,-75.2829,62.67,35,99,5.46,PE,1661714524
549,wewak,-3.5534,143.6268,77.52,87,100,6.2,PG,1661714527
550,conceicao da barra,-18.5933,-39.7322,77.23,67,2,9.13,BR,1661714529
551,laiyang,36.9758,120.7136,62.64,95,100,8.1,CN,1661714531
552,redmond,47.674,-122.1215,73.74,65,10,3.0,US,1661714402
553,indiaroba,-11.5192,-37.5117,76.53,66,6,7.09,BR,1661714538
554,tomatlan,19.9333,-105.25,90.5,55,100,8.81,MX,1661714540
555,ust-tsilma,65.441,52.1498,60.84,69,100,4.23,RU,1661714543
556,puerto quijarro,-17.7833,-57.7667,97.72,21,100,3.29,BO,1661714545
557,lodwar,3.1191,35.5973,85.96,33,5,10.22,KE,1661714547
558,vadlapudi,14.3167,79.8,85.66,67,100,5.95,IN,1661714550
559,mariestad,58.7097,13.8237,57.67,83,100,14.54,SE,1661714552
560,mattru,7.6244,-11.8332,72.3,97,100,6.53,SL,1661714554
561,berlevag,70.8578,29.0864,48.2,93,75,10.36,NO,1661714557
562,cumana,10.4635,-64.1775,83.97,71,19,3.58,VE,1661714559
